ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,WALS_code,Genus,Family,Area,Continent,Macrocontinent,Macrocontinent_SplitOldWorld,Circumpacific,Source,Source_prose
tobe1252,Tobelo,Papunesia,1.5,128.5,tobe1252,tlb,tlo,North Halmaheran,West Papuan,Oceania,NG_&_Oceania,pac,pac,yes,Holton2006,Holton 2006
toke1240,Tokelauan,Papunesia,-9.0,-172.0,toke1240,tkl,tke,Oceanic,Austronesian,Oceania,NG_&_Oceania,pac,pac,yes,Hooper1996[6],Hooper 1996: 6
toll1241,Tol,North America,14.66667,-87.0,toll1241,jic,tol,Tol,Tol,Mesoamerica,C_America,nw,nw,yes,"Holt1999b[18-25, 36]","Holt 1999b: 18-25, 36"
kuan1248,Tolai,Papunesia,-4.25,152.08333,kuan1248,ksd,tla,Oceanic,Austronesian,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,"Franklin1974[23, 125, 127]","Franklin, Kerr, and Beaumont 1974: 23, 125, 127"
tomm1242,Tommo So,Africa,15.0,-3.0,tomm1242,dto,tms,Dogon,Niger-Congo,African_Savannah,Africa,ow,afr,no,Culy1995[47-54];McPherson2013,"McPherson 2013, Culy 1995: 47-54"
tong1325,Tongan,Papunesia,-21.16666667,-175.1666667,tong1325,ton,tng,Oceanic,Austronesian,Oceania,NG_&_Oceania,pac,pac,yes,Otsuka2000[50],Otsuka 2000: 50
tonk1249,Tonkawa,North America,30.25,-96.75,tonk1249,tqw,ton,Tonkawa,Tonkawa,Basin_and_Plains,E_N_America,nw,nw,yes,Hoijer1933[113-114];Nichols1992,"Hoijer 1933: 113-114, Nichols 1992"
toab1237,Toqabaqita,Papunesia,-8.416666667,160.5833333,toab1237,mlu,toq,Oceanic,Austronesian,Oceania,NG_&_Oceania,pac,pac,yes,Lichtenberk2008[43-44],Lichtenberk 2008: 43-44
yecu1235,Totonac (Misantla),North America,19.91667,-96.91667,yecu1235,tlc,tot,Totonacan,Totonacan,Mesoamerica,C_America,nw,nw,yes,MacCay2008;Suarez1983[98-101],"Suárez 1983: 98-101, MacCay and Trechsel 2008"
trum1247,Trumai,South America,-11.91667,-53.58333,trum1247,tpy,tru,Trumai,Trumai,NE_South_America,S_America,nw,nw,yes,Comrie2013;Guirardello1999,"Guirardello 1999, Comrie 2005"
colo1256,Tsafiki,South America,-1.0,-79.33333,colo1256,cof,tsf,Barbacoan,Barbacoan,Andean,S_America,nw,nw,yes,Dickinson2002[228],Dickinson 2002: 228
nucl1649,Tsimshian (Coast),North America,52.5,-129.0,nucl1649,tsi,tsi,Tsimshianic,Penutian,Alaska-Oregon,W_N_America,nw,nw,yes,Comrie2013;Dunn1979[60],"Dunn 1979: 60, Comrie 2005"
tsou1248,Tsou,Papunesia,23.5,120.75,tsou1248,tsu,tso,Tsou,Austronesian,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Huang2003;Zeitoun2005[266],"Zeitoun 2005: 266, Huang and Huang 2003"
tebu1238,Tubu,Africa,16.0,15.0,tebu1238,dzg,tbu,Western Saharan,Nilo-Saharan,African_Savannah,Africa,ow,afr,no,Konig2008a,König 2008a
tuca1252,Tucano,South America,0.5,-69.16667,tuca1252,tuo,tuc,Tucanoan,Tucanoan,NE_South_America,S_America,nw,nw,yes,Ramirez1997,Ramirez 1997
nort2732,Tujia (Northern),Eurasia,29.3,109.76,nort2732,tji,,Tujia,Sino-Tibetan,Southeast_Asia,S_&_SE_Asia,ow,eur,no,"Brassett2006[50, 75-76, 160-163]","Brasset, Brasset and Lu 2006: 50, 75-76, 160-163"
tuka1247,Tukang Besi,Papunesia,-5.5,123.5,tuka1247,bhq,tuk,Celebic,Austronesian,Oceania,NG_&_Oceania,pac,pac,yes,Donohue1999a[51-53],Donohue 1999a: 51-53
tune1241,Tunen,Africa,4.75,10.66667,tune1241,baz,tnn,Bantoid,Niger-Congo,African_Savannah,Africa,ow,afr,no,Mous1997,Mous 1997
tung1290,Tungak,Papunesia,-2.55,150.25,tung1290,lcm,tnk,Oceanic,Austronesian,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Fast1990[20],Fast 1990: 20
tuni1252,Tunica,North America,32.66667,-91.0,tuni1252,tun,tun,Tunica,Tunica,E_North_America,E_N_America,nw,nw,yes,"Haas1940[36-37, 46-47, 94, 95, 98, 99, 105]","Haas 1940: 36-37, 46-47, 94, 95, 98, 99, 105"
turk1308,Turkana,Africa,3.0,35.5,turk1308,tuv,tna,Nilotic,Nilo-Saharan,S_Africa,Africa,ow,afr,no,Dimmendaal1983[18-21],Dimmendaal 1983: 18-21
nucl1301,Turkish,Eurasia,39.0,35.0,nucl1301,tur,tur,Turkic,Altaic,Greater_Mesopotamia,W_&_SW_Eurasia,ow,eur,no,Bolgun2005;Kornfilt2009,"von Heusinger and Kornfilt 2005, Kornfilt 2009, Bolgun 2005"
tuvi1240,Tuvan,Eurasia,52.0,95.0,tuvi1240,tyv,tuv,Turkic,Altaic,Inner_Asia,NC_Asia,ow,eur,no,Harrison2000[19-25];Nichols1992,"Harrison 2000: 19-25, Nichols 1992"
tuyu1244,Tuyuca,South America,0.5,-70.08333333,tuyu1244,tue,tuy,Tucanoan,Tucanoan,NE_South_America,S_America,nw,nw,yes,"Bowles2008[16-17, 22]","Bowles 2008: 16-17, 22"
tzel1254,Tzeltal (Petalcingo),North America,16.64,-92.28,tzel1254,tzh,,Mayan,Mayan,Mesoamerica,C_America,nw,nw,yes,Shklovsky2005[38],Shklovsky 2005: 38
cakc1244,Tzutujil,North America,14.66667,-91.33333,cakc1244,tzj,tzu,Mayan,Mayan,Mesoamerica,C_America,nw,nw,yes,Dayley1985,Dayley 1985
udih1248,Udihe,Eurasia,47.66667,136.25,udih1248,ude,udh,Tungusic,Altaic,N_Coast_Asia,NC_Asia,ow,eur,yes,Nikolaeva2001[120-121],Nikolaeva & Tolskaya 2001: 120-121
udmu1245,Udmurt,Eurasia,57.5,52.5,udmu1245,udm,udm,Permic,Uralic,Inner_Asia,NC_Asia,ow,eur,no,Havas2008,Havas 2008
uduk1239,Uduk,Africa,9.16,34.23,uduk1239,udu,,Koman,Koman,Greater_Abyssinia,Africa,ow,afr,no,"Killian2015[10-11, 76-80]","Killian 2015: 10-11, 76-80"
ulit1238,Ulithian,Papunesia,9.916666667,139.5833333,ulit1238,uli,uli,Oceanic,Austronesian,Oceania,NG_&_Oceania,pac,pac,yes,"Lynch2002[799, 801]","Lynch 2002: 799, 801"
ulwa1239,Sumu,North America,12.93,-83.58,ulwa1239,ulw,,Misumalpan,Misumalpan,Mesoamerica,C_America,nw,nw,yes,"BenedictoHale2000;Conzemius1929[83-, 88, 106]","Conzemius 1929: 83-, 88, 106, Benedicto & Hale 2000"
unaa1239,Una,Papunesia,-4.66667,140.0,unaa1239,mtg,una,Mek,Trans-New Guinea,Interior_New_Guinea,NG_&_Oceania,pac,pac,yes,Comrie2013;Louwerse1988[106-111],"Louwerse 1988: 106-111, Comrie 2005"
ngar1284,Ungarinjin,Australia,-16.33333,126.0,ngar1284,ung,ung,Wororan,Australian,N_Australia,Australia,pac,pac,yes,"Rumsey1978[110-118, 185]","Rumsley 1978: 110-118, 185"
urad1239,Uradhi,Australia,-11.91667,142.41667,urad1239,urf,uhi,Pama-Nyungan,Australian,N_Australia,Australia,pac,pac,yes,Nichols1992,Nichols 1992
urak1238,Urak Lawoi',Eurasia,8.0,98.33333,urak1238,urk,url,Malayo-Sumbawan,Austronesian,Southeast_Asia,S_&_SE_Asia,ow,eur,no,"Hogan1999[10, 11, 27-]","Hogan 1999: 10, 11, 27-"
urar1246,Urarina,South America,-4.5,-75.5,urar1246,ura,urn,Urarina,Urarina,NE_South_America,S_America,nw,nw,yes,"Olawsky2002[10, 44-48];Olawsky2006","Olawsky 2002: 10, 44-48, Olawsky 2006"
urim1252,Urim,Papunesia,-3.58333,142.66667,urim1252,uri,uri,Urim,Torricelli,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Hemmila1987,Hemmilä 1987
uruu1244,Uru,South America,-16.75,-69.0,uruu1244,ure,uru,Uru-Chipaya,Uru-Chipaya,Andean,S_America,nw,nw,yes,"Hannss2008[226, 229]","Hannss 2008: 226, 229"
urub1250,Urubú-Kaapor,South America,-2.33333,-46.5,urub1250,urb,urk,Tupi-Guaraní,Tupian,NE_South_America,S_America,nw,nw,yes,Comrie2013;Kakumasu1986,"Kakumasu 1986, Comrie 2005"
usan1239,Usan,Papunesia,-4.83333,145.16667,usan1239,wnu,usa,Madang,Trans-New Guinea,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Comrie2013,Comrie 2005
utes1238,Ute,North America,39.0,-109.0,utes1238,ute,ute,Numic,Uto-Aztecan,Basin_and_Plains,E_N_America,nw,nw,yes,Givon2001[27];Oberly2004;Oberly2008[32-35],"Oberly 2004, Oberly 2008: 32-35, Givón 2001: 27"
uzbe1247,Uzbek,Eurasia,39.0,66.0,uzbe1247,uzn,uzb,Turkic,Altaic,Inner_Asia,NC_Asia,ow,eur,no,Sjoberg1997[83-84],Sjoberg 1997: 83-84
vaii1241,Vai,Africa,6.91667,-11.25,vaii1241,vai,vai,Western Mande,Niger-Congo,African_Savannah,Africa,ow,afr,no,Welmers1976,Welmers 1976
viet1252,Vietnamese,Eurasia,10.5,106.5,viet1252,vie,vie,Viet-Muong,Austro-Asiatic,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Thompson1965,Thompson 1965
wage1238,Wagiman,Australia,-14.0,131.25,wage1238,waq,wag,Wagiman,Australian,N_Australia,Australia,pac,pac,yes,Wilson2001;Wilson2006,"Wilson 2001, Wilson 2006"
valm1241,Walman,Papunesia,-3.21667,142.5,valm1241,van,wal,Wapei-Palei,Torricelli,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Brown2008,Brown and Dryer 2008
wamb1258,Wambaya,Australia,-18.66667,135.75,wamb1258,wmb,wam,West Barkly,Australian,N_Australia,Australia,pac,pac,yes,Comrie2013;Nordlinger1996,"Nordlinger and Bresnan 1996, Comrie 2005"
wamb1259,Wambon,Papunesia,-5.5,140.41667,wamb1259,wms,wbn,Awju-Dumut,Trans-New Guinea,Interior_New_Guinea,NG_&_Oceania,pac,pac,yes,deVries1992[23],de Vries and de Vries-Wiersma 1992: 23
ngur1261,Wangkumara,Australia,-27.33333,143.0,ngur1261,nbx,wan,Pama-Nyungan,Australian,S_Australia,Australia,pac,pac,yes,"Blake1987;McDonald1979[16, 21-24]","Blake 1987, McDonald and Wurm 1979: 16, 21-24"
waor1240,Waorani,South America,-1.0,-76.5,waor1240,auc,wao,Waorani,Waorani,NE_South_America,S_America,nw,nw,yes,Adelaar2004[455-456],Adelaar 2004: 455-456
wapp1239,Wappo,North America,38.5,-122.5,wapp1239,wao,wap,Wappo,Wappo-Yukian,California,W_N_America,nw,nw,yes,Li1977[86];Thompson2006,"Li, Thompson and Sawyer 1977: 86, Thompson, Park and Li 2006"
wara1303,Warao,South America,9.33333,-61.66667,wara1303,wba,wra,Warao,Warao,NE_South_America,S_America,nw,nw,yes,RomeroFigueroa1997,Romero-Figueroa 1997
wara1290,Waray (in Australia),Australia,-13.16667,131.25,wara1290,wrz,wry,Waray,Australian,N_Australia,Australia,pac,pac,yes,Diller1971[131-135],Diller 1971: 131-135
ward1246,Wardaman,Australia,-15.5,131.0,ward1246,wrr,wrd,Yangmanic,Australian,N_Australia,Australia,pac,pac,yes,Comrie2013;Merlan1994[63-70],"Merlan 1994: 63-70, Comrie 2005"
guar1293,Warekena,South America,1.5,-67.5,guar1293,gae,wrk,Northern Arawakan,Arawakan,NE_South_America,S_America,nw,nw,yes,"Aikhenvald1998[229, 287, 357-359]","Aikhenvald 1998: 229, 287, 357-359"
ware1253,Warembori,Papunesia,-1.66667,137.58333,ware1253,wsa,wrm,South Halmahera - West New Guinea,Austronesian,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Donohue1999b,Donohue 1999b
wari1268,Wari',South America,-11.33333,-65.0,wari1268,pav,war,Chapacura-Wanham,Chapacura-Wanham,NE_South_America,S_America,nw,nw,yes,"Everett1997;Kern1996[14, 25-27]","Kern 1996: 14, 25-27, Everett and Kern 1997"
wand1263,Warndarang,Australia,-14.41667,135.58333,wand1263,wnd,wrn,Maran,Australian,N_Australia,Australia,pac,pac,yes,Heath1980,Heath 1980
warr1258,Warrwa,Australia,-17.5,123.5,warr1258,wwr,wrw,Nyulnyulan,Australian,N_Australia,Australia,pac,pac,yes,McGregor2006,McGregor 2006
wash1253,Washo,North America,39.25,-120.0,wash1253,was,was,Washo,Washo,Basin_and_Plains,W_N_America,nw,nw,yes,Jacobsen1964[419];Peachey2007,"Jacobsen 1964: 419, Peachey 2007"
wata1253,Watam,Papunesia,-3.91667,144.5,wata1253,wax,wtm,Lower Ramu,Lower Sepik-Ramu,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Foley1999;Foley2005,"Foley 2005, Foley 1999"
waur1244,Waurá,South America,-13.0,-53.0,waur1244,wau,wur,Central Arawakan,Arawakan,NE_South_America,S_America,nw,nw,yes,Derbyshire1986a[493-];Richards1977[1-2],"Derbyshire 1986a: 493-, Richards 1977: 1-2"
waya1270,Wayampi,South America,1.0,-52.0,waya1270,oym,way,Tupi-Guaraní,Tupian,NE_South_America,S_America,nw,nw,yes,Grenard1980,Grenard 1980
wels1247,Welsh,Eurasia,52.0,-3.0,wels1247,cym,wel,Celtic,Indo-European,Europe,W_&_SW_Eurasia,ow,eur,no,Borsley2007;King1993,"King 1993, Borsley, Tallerman and Willis 2007"
wemb1241,Wembawemba,Australia,-35.33333,144.0,wemb1241,xww,wem,Pama-Nyungan,Australian,S_Australia,Australia,pac,pac,yes,Nichols1992,Nichols 1992
weri1253,Weri,Papunesia,-7.75,146.91667,weri1253,wer,wer,Goilalan,Trans-New Guinea,S_New_Guinea,NG_&_Oceania,pac,pac,yes,Boxwell1990,Boxwell 1990
wich1264,Wichí,South America,-22.5,-62.58333,wich1264,mzh,wch,Matacoan,Matacoan,SE_South_America,S_America,nw,nw,yes,"Tovar1981[197-199, 219-220]","Tovar 1981: 197-199, 219-220"
wich1260,Wichita,North America,33.33333,-97.33333,wich1260,wic,wic,Caddoan,Caddoan,Basin_and_Plains,E_N_America,nw,nw,yes,Rood1996[587-588],Rood 1996: 587-588
wint1259,Wintu,North America,41.0,-122.5,wint1259,wit,win,Wintuan,Penutian,California,W_N_America,nw,nw,yes,Nichols1992;Pitkin1984[215-216],"Pitkin 1984: 215-216, Nichols 1992"
wiyo1248,Wiyot,North America,40.83333,-124.16667,wiyo1248,wiy,wiy,Wiyot,Algic,California,W_N_America,nw,nw,yes,"Teeter1964[70-71, 102]","Teeter 1964: 70-71, 102"
kama1365,Woisika,Papunesia,-8.25,124.83333,kama1365,woi,woi,Greater Alor,Timor-Alor-Pantar,Oceania,NG_&_Oceania,pac,pac,yes,Stokhof1982,Stokhof 1982
woli1241,Wolio,Papunesia,-5.5,122.75,woli1241,wlo,wlo,Celebic,Austronesian,Oceania,NG_&_Oceania,pac,pac,yes,Anceaux1952[57],Anceaux 1952: 57
womo1238,Womo,Papunesia,-2.91667,141.83333,womo1238,wmx,wom,Serra Hills,Skou,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Donohue2005a,Donohue 2005a
yagu1244,Yagua,South America,-3.5,-72.0,yagu1244,yad,yag,Peba-Yaguan,Peba-Yaguan,NE_South_America,S_America,nw,nw,yes,Everett1989;Payne1985;PaynePayne1990,"Payne 1985, Everett 1989, Payne and Payne 1990"
yama1264,Yahgan,South America,-55.0,-68.0,yama1264,yag,yah,Yámana,Yámana,SE_South_America,S_America,nw,nw,yes,Adelaar2004[567-578],Adelaar 2004: 567-578
yako1252,Yakoma,Africa,4.41667,18.41667,yako1252,yky,ykm,Ubangi,Niger-Congo,African_Savannah,Africa,ow,afr,no,Boyeldieu1995[114],Boyeldieu 1995: 114
yalu1240,Yalunka,Africa,9.97,-11.28,yalu1240,yal,,Western Mande,Niger-Congo,African_Savannah,Africa,ow,afr,no,Lupke2005[76],Lüpke 2005: 76
yami1256,Yaminahua,South America,-8.0,-73.0,yami1256,yaa,yam,Panoan,Panoan,NE_South_America,S_America,nw,nw,yes,Faust2002[80],Faust and Loos 2000: 80
yana1271,Yana,North America,40.5,-122.0,yana1271,ynn,yan,Yana,Hokan,Basin_and_Plains,W_N_America,nw,nw,yes,Mithun2001[564-566],Mithun 2001: 564-566
yaou1238,Yaouré,Africa,6.95,-5.58,yaou1238,yre,,Eastern Mande,Niger-Congo,African_Savannah,Africa,ow,afr,no,"Hopkins1987[23, 27, 29, 30, 48-49]","Hopkins 1987: 23, 27, 29, 30, 48-49"
yape1248,Yapese,Papunesia,9.58333,138.16667,yape1248,yap,yap,Yapese,Austronesian,Oceania,NG_&_Oceania,pac,pac,yes,Jensen1977[136-137],Jensen 1977: 136-137
yaqa1246,Yaqay,Papunesia,-6.58333,139.25,yaqa1246,jaq,yqy,Marind Proper,Marind,S_New_Guinea,NG_&_Oceania,pac,pac,yes,Boelaars1950;Voorhoeve1975[361-362],"Voorhoeve 1975: 361-362, Boelaars 1950"
yaqu1251,Yaqui,North America,27.5,-110.25,yaqu1251,yaq,yaq,Cahita,Uto-Aztecan,Mesoamerica,C_America,nw,nw,yes,Comrie2013;GuerreroValenzuela2004,"Guerrero Valenzuela 2004, Comrie 2005"
yare1248,Yareba,Papunesia,-9.5,148.5,yare1248,yrb,yar,Yareban,Yareban,S_New_Guinea,NG_&_Oceania,pac,pac,yes,"Weimer1964[489, 493, 495]","Weimer and Weimer 1964: 489, 493, 495"
pume1238,Yaruro,South America,7.0,-68.0,pume1238,yae,yrr,Yaruro,Yaruro,NE_South_America,S_America,nw,nw,yes,"Mosonyi2000c[556, 557]","Mosonyi et al 2000c: 556, 557"
yavi1244,Yavitero,North America,9.82,-67.43,yavi1244,yvt,,Northern Arawakan,Arawakan,NE_South_America,S_America,nw,nw,yes,"Mosonyi2000a[624, 644]","Mosonyi et al 2000a: 624, 644"
nucl1454,Yawa,Papunesia,-1.75,136.25,nucl1454,yva,yaw,Yawa,Yawa,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Siewierska2005[414],"Siewierska 2005: 414, Jones 1986ab"
yoku1256,Yawelmani,North America,35.41667,-119.0,yoku1256,yok,ywl,Yokuts,Penutian,California,W_N_America,nw,nw,yes,Archangeli1984[311-318];Nichols1992,"Archangeli 1984: 311-318, Nichols 1992"
yeii1239,Yei,Papunesia,-7.91667,140.91667,yeii1239,jei,yei,Morehead and Upper Maro Rivers,Morehead and Upper Maro Rivers,S_New_Guinea,NG_&_Oceania,pac,pac,yes,Boelaars1950[50-54],Boelaars 1950: 50-54
yele1255,Yelî Dnye,Papunesia,-11.36667,154.16667,yele1255,yle,yel,Yele,Yele,S_New_Guinea,NG_&_Oceania,pac,pac,yes,Henderson1995,Henderson 1995
yess1239,Yessan-Mayo,Papunesia,-4.16667,142.58333,yess1239,yss,yes,Tama Sepik,Sepik,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Foreman1974[90];Nichols1992,"Nichols 1992, Foreman 1974: 90"
yidi1250,Yidiny,Australia,-17.0,145.75,yidi1250,yii,yid,Pama-Nyungan,Australian,N_Australia,Australia,pac,pac,yes,Comrie2013;Dixon1977[255],"Dixon 1977: 255, Comrie 2005"
yima1243,Yimas,Papunesia,-4.66667,143.55,yima1243,yee,yim,Lower Sepik,Lower Sepik-Ramu,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Foley1991,Foley 1991
ying1247,Yingkarta,Australia,-25.16666667,114.8333333,ying1247,yia,yng,Pama-Nyungan,Australian,S_Australia,Australia,pac,pac,yes,Dench1998[59-68],Dench 1998: 59-68
yoke1238,Yoke,Papunesia,-1.75,138.0,yoke1238,yki,,South Halmahera - West New Guinea,Austronesian,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Clouse2002[7-8],"Clouse, Donohue, Ma 2002: 7-8"
yoru1245,Yoruba,Africa,8.0,4.33333,yoru1245,yor,yor,Defoid,Niger-Congo,African_Savannah,Africa,ow,afr,no,Bamgbose1966;Welmers1973[127-128],"Welmers 1973: 127-128, Bamgbose 1966"
yuca1254,Yucatec,North America,20.0,-89.0,yuca1254,yua,yct,Mayan,Mayan,Mesoamerica,C_America,nw,nw,yes,Bolles2004;Brody2004,"Bolles and Bolles 2004, Brody 2004"
yuch1247,Yuchi,North America,35.75,-86.75,yuch1247,yuc,yuc,Yuchi,Yuchi,E_North_America,E_N_America,nw,nw,yes,"Linn2000[118-119, 163]","Linn 2000: 118-119, 163"
sout2750,Yukaghir (Kolyma),Eurasia,65.75,150.83333,sout2750,yux,yko,Yukaghir,Yukaghir,N_Coast_Asia,NC_Asia,ow,eur,yes,"Comrie2013;Maslova2003[3-4, 9-10]","Maslova 2003: 3-4, 9-10, Comrie 2005"
yuki1243,Yuki,North America,39.66667,-123.5,yuki1243,yuk,yki,Yukian,Wappo-Yukian,California,W_N_America,nw,nw,yes,"Kroeber1906[76-77];Kroeber1911[355, 372]","Kroeber 1911: 355, 372, Kroeber 1906: 76-77"
gang1267,Yukulta,Australia,-17.33333,138.83333,gang1267,gcd,yuk,Tangkic,Australian,N_Australia,Australia,pac,pac,yes,Denniss2007;Keen1983;Nichols1992,"Keen 1983, Denniss 2007, Nichols 1992"
cent2127,Yup'ik (Central),North America,59.5,-160.0,cent2127,esu,ypk,Eskimo,Eskimo-Aleut,Alaska-Oregon,W_N_America,nw,nw,yes,"Comrie2013;Reed1977[64, 82-83]","Reed et al 1977: 64, 82-83, Comrie 2005"
yura1255,Yuracare,South America,-16.58333,-65.25,yura1255,yuz,yrc,Yuracare,Yuracare,NE_South_America,S_America,nw,nw,yes,Gijn2006[8-12],van Gijn 2006: 8-12
yuro1248,Yurok,North America,41.33333,-124.0,yuro1248,yur,yur,Yurok,Algic,California,W_N_America,nw,nw,yes,"Blevins2008;Robins1958[23, 30-, 69-]","Robins 1958: 23, 30-, 69-, Blevins 2008"
zand1248,Zande,Africa,4.0,26.0,zand1248,zne,zan,Ubangi,Niger-Congo,S_Africa,Africa,ow,afr,no,"Gore1926[24-25, 28]","Gore 1926: 24-25, 28"
zapa1253,Zaparo,South America,-2.0,-76.33333,zapa1253,zro,zpr,Zaparoan,Zaparoan,NE_South_America,S_America,nw,nw,yes,"Peeke1991[9, 22]","Peeke 1991: 9, 22"
isth1244,Zapotec (Isthmus),North America,16.41667,-95.0,isth1244,zai,zai,Zapotecan,Oto-Manguean,Mesoamerica,C_America,nw,nw,yes,Rosenbaum1974,Rosenbaum 1974
sant1451,Zapotec (Quiegolani),North America,16.16667,-96.08333,sant1451,zpi,zaq,Zapotecan,Oto-Manguean,Mesoamerica,C_America,nw,nw,yes,"Black2000[45, 46]","Black 2000: 45, 46"
sier1250,Zapotec (Sierra de Juarez)/Zapotec (Macuiltianguis),North America,17.42,-96.62,sier1250,zaa,,Zapotecan,Oto-Manguean,Mesoamerica,C_America,nw,nw,yes,Foreman2006[225-],Foreman 2006: 225-
tlac1240,Zapotec (Tlacolulita),North America,16.3,-95.74,tlac1240,zpk,,Zapotecan,Oto-Manguean,Mesoamerica,C_America,nw,nw,yes,Lillehaugen2006,Lillehaugen 2006
yala1267,Zapotec (Yalálag),North America,17.21,-96.22,yala1267,zpu,,Zapotecan,Oto-Manguean,Mesoamerica,C_America,nw,nw,yes,Becerra2004[60-65],Becerra 2004: 60-65
yatz1235,Zapotec (Yatzachi),North America,17.2,-96.2,yatz1235,zav,zya,Zapotecan,Oto-Manguean,Mesoamerica,C_America,nw,nw,yes,Butler1980[141-149],Butler 1980: 141-149
zoog1238,Zapotec (Zoogocho),North America,17.25,-96.25,zoog1238,zpq,zzo,Zapotecan,Oto-Manguean,Mesoamerica,C_America,nw,nw,yes,"Sonnenschein2005[43-45, 219, 220, 226, 260]","Sonnenschein 2005: 43-45, 219, 220, 226, 260"
guib1245,Zhuang (Northern),Eurasia,24.0,108.0,guib1245,zgb,zhn,Kam-Tai,Tai-Kadai,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Bodomo2007,Bodomo 2007
chim1300,Zoque (Chimalapa),North America,16.75,-94.75,chim1300,zoh,zch,Mixe-Zoque,Mixe-Zoque,Mesoamerica,C_America,nw,nw,yes,Johnson2000[14-15],Johnson 2000: 14-15
copa1236,Zoque (Copainalá),North America,17.0,-93.25,copa1236,zoc,zqc,Mixe-Zoque,Mixe-Zoque,Mesoamerica,C_America,nw,nw,yes,Comrie2013;Harrison1984[42-],"Harrison & Harrison 1984: 42-, Comrie 2005"
aoua1234,Zoulei,Eurasia,26.8,105.85,aoua1234,aou,,Kadai,Tai-Kadai,Southeast_Asia,S_&_SE_Asia,ow,eur,yes,Li2014,"Li, Li & Luo 2014"
zulu1248,Zulu,Africa,-30.0,30.0,zulu1248,zul,zul,Bantoid,Niger-Congo,S_Africa,Africa,ow,afr,no,"Canonici1995[24, 25]","Canonici 1995: 24, 25"
zuni1245,Zuni,North America,35.08333,-108.83333,zuni1245,zun,zun,Zuni,Zuni,Basin_and_Plains,E_N_America,nw,nw,yes,Nichols1997[6-7],Nichols 1997: 6-7
